ID_Viaje,Fecha,Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,Tipo_Transporte,Region,Dia_Semana
84573,2023-02-28 17:32:00,Madrid - Zaragoza,84,217.0,4,Autobús,Zaragoza,Tuesday
84582,2023-02-28 17:41:00,Valencia - Sevilla,38,469.0,66,Autobús,Valencia,Tuesday
84585,2023-02-28 17:44:00,Madrid - Barcelona,81,324.0,49,Tren,Madrid,Tuesday
84589,2023-02-28 17:48:00,Madrid - Malaga,84,355.0,39,Tren,Madrid,Tuesday
84596,2023-02-28 17:55:00,Madrid - Barcelona,97,225.0,70,Autobús,Madrid,Tuesday
84599,2023-02-28 17:58:00,Barcelona - Valencia,60,79.0,95,Tren,Barcelona,Tuesday
84607,2023-02-28 18:06:00,Sevilla - Madrid,55,247.0,97,Autobús,Madrid,Tuesday
84628,2023-02-28 18:27:00,Zaragoza - Barcelona,13,473.0,71,Tren,Barcelona,Tuesday
84634,2023-02-28 18:33:00,Barcelona - Valencia,25,252.0,117,Autobús,Valencia,Tuesday
84635,2023-02-28 18:34:00,Sevilla - Madrid,54,80.0,87,Tren,Madrid,Tuesday
84637,2023-02-28 18:36:00,Barcelona - Bilbao,68,496.0,75,Tren,Barcelona,Tuesday
84643,2023-02-28 18:42:00,Zaragoza - Barcelona,30,523.0,9,Tren,Zaragoza,Tuesday
84646,2023-02-28 18:45:00,Barcelona - Bilbao,53,505.0,43,Autobús,Bilbao,Tuesday
84648,2023-02-28 18:47:00,Bilbao - Madrid,73,498.0,51,Tren,Madrid,Tuesday
84649,2023-02-28 18:48:00,Malaga - Sevilla,84,164.0,19,Autobús,Malaga,Tuesday
84653,2023-02-28 18:52:00,Valencia - Sevilla,25,708.0,89,Tren,Sevilla,Tuesday
84655,2023-02-28 18:54:00,Bilbao - Madrid,53,206.0,107,Tren,Madrid,Tuesday
84657,2023-02-28 18:56:00,Malaga - Sevilla,56,139.0,21,Autobús,Malaga,Tuesday
84662,2023-02-28 19:01:00,Madrid - Zaragoza,21,197.0,118,Autobús,Zaragoza,Tuesday
84672,2023-02-28 19:11:00,Barcelona - Bilbao,27,176.0,38,Tren,Bilbao,Tuesday
84674,2023-02-28 19:13:00,Madrid - Barcelona,87,290.0,12,Autobús,Barcelona,Tuesday
84675,2023-02-28 19:14:00,Barcelona - Bilbao,17,385.0,27,Tren,Barcelona,Tuesday
84690,2023-02-28 19:29:00,Sevilla - Madrid,68,308.0,97,Tren,Madrid,Tuesday
84702,2023-02-28 19:41:00,Madrid - Zaragoza,71,39.0,3,Autobús,Madrid,Tuesday
84703,2023-02-28 19:42:00,Zaragoza - Barcelona,69,51.0,98,Autobús,Zaragoza,Tuesday
84705,2023-02-28 19:44:00,Barcelona - Valencia,62,676.0,119,Tren,Barcelona,Tuesday
84707,2023-02-28 19:46:00,Madrid - Barcelona,19,495.0,100,Tren,Madrid,Tuesday
84713,2023-02-28 19:52:00,Bilbao - Madrid,21,133.0,109,Autobús,Madrid,Tuesday
84714,2023-02-28 19:53:00,Madrid - Barcelona,29,470.0,65,Tren,Barcelona,Tuesday
84728,2023-02-28 20:07:00,Bilbao - Madrid,11,153.0,12,Autobús,Madrid,Tuesday
84733,2023-02-28 20:12:00,Barcelona - Valencia,90,193.0,46,Tren,Valencia,Tuesday
84738,2023-02-28 20:17:00,Barcelona - Valencia,49,223.0,73,Autobús,Valencia,Tuesday
84744,2023-02-28 20:23:00,Barcelona - Bilbao,17,432.0,37,Tren,Bilbao,Tuesday
84756,2023-02-28 20:35:00,Malaga - Sevilla,93,186.0,37,Autobús,Malaga,Tuesday
84758,2023-02-28 20:37:00,Madrid - Barcelona,54,158.0,104,Autobús,Barcelona,Tuesday
84776,2023-02-28 20:55:00,Madrid - Zaragoza,14,107.0,96,Tren,Madrid,Tuesday
84782,2023-02-28 21:01:00,Malaga - Sevilla,43,71.0,26,Tren,Sevilla,Tuesday
84783,2023-02-28 21:02:00,Sevilla - Madrid,16,376.0,87,Tren,Sevilla,Tuesday
84785,2023-02-28 21:04:00,Sevilla - Madrid,60,382.0,18,Tren,Sevilla,Tuesday
84786,2023-02-28 21:05:00,Barcelona - Valencia,95,170.0,63,Autobús,Barcelona,Tuesday
84789,2023-02-28 21:08:00,Barcelona - Bilbao,45,312.0,27,Autobús,Barcelona,Tuesday
84790,2023-02-28 21:09:00,Bilbao - Madrid,21,222.0,52,Autobús,Bilbao,Tuesday
84808,2023-02-28 21:27:00,Malaga - Sevilla,91,140.0,82,Tren,Sevilla,Tuesday
84811,2023-02-28 21:30:00,Madrid - Malaga,43,235.0,116,Autobús,Malaga,Tuesday
84814,2023-02-28 21:33:00,Barcelona - Bilbao,71,94.0,89,Tren,Bilbao,Tuesday
84815,2023-02-28 21:34:00,Barcelona - Bilbao,91,686.0,70,Tren,Barcelona,Tuesday
84817,2023-02-28 21:36:00,Madrid - Malaga,85,425.0,40,Tren,Madrid,Tuesday
84822,2023-02-28 21:41:00,Madrid - Barcelona,42,307.0,59,Tren,Madrid,Tuesday
84826,2023-02-28 21:45:00,Madrid - Barcelona,99,493.0,43,Autobús,Barcelona,Tuesday
84829,2023-02-28 21:48:00,Madrid - Malaga,64,164.0,14,Tren,Madrid,Tuesday
84837,2023-02-28 21:56:00,Madrid - Malaga,62,694.0,18,Autobús,Madrid,Tuesday
84844,2023-02-28 22:03:00,Malaga - Sevilla,62,72.0,52,Autobús,Malaga,Tuesday
84847,2023-02-28 22:06:00,Madrid - Zaragoza,20,491.0,11,Tren,Madrid,Tuesday
84852,2023-02-28 22:11:00,Malaga - Sevilla,41,216.0,25,Autobús,Sevilla,Tuesday
84853,2023-02-28 22:12:00,Madrid - Zaragoza,63,23.0,75,Tren,Madrid,Tuesday
84870,2023-02-28 22:29:00,Madrid - Malaga,91,679.0,58,Tren,Malaga,Tuesday
84872,2023-02-28 22:31:00,Sevilla - Madrid,73,716.0,16,Autobús,Sevilla,Tuesday
84885,2023-02-28 22:44:00,Valencia - Sevilla,38,423.0,53,Tren,Valencia,Tuesday
84895,2023-02-28 22:54:00,Malaga - Sevilla,35,581.0,112,Autobús,Sevilla,Tuesday
84896,2023-02-28 22:55:00,Zaragoza - Barcelona,14,466.0,89,Tren,Barcelona,Tuesday
84905,2023-02-28 23:04:00,Bilbao - Madrid,40,257.0,44,Autobús,Madrid,Tuesday
84915,2023-02-28 23:14:00,Zaragoza - Barcelona,95,292.0,54,Autobús,Barcelona,Tuesday
84930,2023-02-28 23:29:00,Madrid - Barcelona,86,598.0,75,Autobús,Barcelona,Tuesday
84931,2023-02-28 23:30:00,Barcelona - Valencia,94,264.0,62,Autobús,Barcelona,Tuesday
84933,2023-02-28 23:32:00,Madrid - Barcelona,84,342.0,108,Tren,Barcelona,Tuesday
84935,2023-02-28 23:34:00,Barcelona - Bilbao,57,697.0,65,Tren,Bilbao,Tuesday
84940,2023-02-28 23:39:00,Valencia - Sevilla,78,242.0,32,Tren,Sevilla,Tuesday
84943,2023-02-28 23:42:00,Madrid - Barcelona,80,138.0,30,Tren,Madrid,Tuesday
84953,2023-02-28 23:52:00,Madrid - Malaga,42,196.0,112,Tren,Madrid,Tuesday
84955,2023-02-28 23:54:00,Zaragoza - Barcelona,75,341.0,15,Tren,Zaragoza,Tuesday
84959,2023-02-28 23:58:00,Madrid - Barcelona,66,481.0,82,Tren,Barcelona,Tuesday
84961,2023-03-01 00:00:00,Sevilla - Madrid,13,432.0,34,Autobús,Sevilla,Wednesday
84963,2023-03-01 00:02:00,Barcelona - Bilbao,13,568.0,31,Autobús,Barcelona,Wednesday
84973,2023-03-01 00:12:00,Malaga - Sevilla,91,252.0,11,Autobús,Malaga,Wednesday
84980,2023-03-01 00:19:00,Zaragoza - Barcelona,36,612.0,1,Autobús,Zaragoza,Wednesday
84999,2023-03-01 00:38:00,Malaga - Sevilla,81,654.0,25,Tren,Malaga,Wednesday
85007,2023-03-01 00:46:00,Madrid - Malaga,34,717.0,71,Autobús,Madrid,Wednesday
85017,2023-03-01 00:56:00,Madrid - Malaga,68,653.0,56,Autobús,Malaga,Wednesday
85023,2023-03-01 01:02:00,Valencia - Sevilla,63,333.0,11,Tren,Sevilla,Wednesday
85027,2023-03-01 01:06:00,Madrid - Zaragoza,63,526.0,112,Tren,Madrid,Wednesday
85035,2023-03-01 01:14:00,Barcelona - Bilbao,65,80.0,32,Autobús,Barcelona,Wednesday
85037,2023-03-01 01:16:00,Barcelona - Bilbao,43,338.0,51,Autobús,Barcelona,Wednesday
85039,2023-03-01 01:18:00,Barcelona - Bilbao,24,266.0,34,Tren,Bilbao,Wednesday
85041,2023-03-01 01:20:00,Malaga - Sevilla,63,529.0,94,Tren,Sevilla,Wednesday
85050,2023-03-01 01:29:00,Barcelona - Valencia,28,549.0,97,Autobús,Barcelona,Wednesday
85061,2023-03-01 01:40:00,Sevilla - Madrid,17,48.0,104,Autobús,Madrid,Wednesday
85080,2023-03-01 01:59:00,Malaga - Sevilla,39,440.0,4,Tren,Sevilla,Wednesday
85082,2023-03-01 02:01:00,Madrid - Malaga,40,406.0,49,Tren,Madrid,Wednesday
85083,2023-03-01 02:02:00,Valencia - Sevilla,47,611.0,5,Tren,Valencia,Wednesday
85085,2023-03-01 02:04:00,Sevilla - Madrid,51,696.0,54,Autobús,Sevilla,Wednesday
85095,2023-03-01 02:14:00,Madrid - Zaragoza,76,391.0,19,Autobús,Zaragoza,Wednesday
85101,2023-03-01 02:20:00,Sevilla - Madrid,54,129.0,15,Tren,Madrid,Wednesday
85102,2023-03-01 02:21:00,Madrid - Barcelona,36,368.0,108,Autobús,Madrid,Wednesday
85103,2023-03-01 02:22:00,Valencia - Sevilla,50,265.0,33,Tren,Sevilla,Wednesday
85108,2023-03-01 02:27:00,Madrid - Malaga,18,527.0,66,Autobús,Malaga,Wednesday
85113,2023-03-01 02:32:00,Valencia - Sevilla,19,392.0,75,Tren,Valencia,Wednesday
85119,2023-03-01 02:38:00,Valencia - Sevilla,23,434.0,109,Autobús,Sevilla,Wednesday
85128,2023-03-01 02:47:00,Madrid - Barcelona,73,534.0,66,Tren,Madrid,Wednesday
85135,2023-03-01 02:54:00,Zaragoza - Barcelona,79,16.0,44,Autobús,Barcelona,Wednesday
85136,2023-03-01 02:55:00,Sevilla - Madrid,46,544.0,58,Autobús,Sevilla,Wednesday
85143,2023-03-01 03:02:00,Madrid - Zaragoza,56,138.0,41,Autobús,Zaragoza,Wednesday
85150,2023-03-01 03:09:00,Malaga - Sevilla,45,278.0,28,Tren,Sevilla,Wednesday
85154,2023-03-01 03:13:00,Madrid - Zaragoza,28,711.0,25,Tren,Zaragoza,Wednesday
85160,2023-03-01 03:19:00,Malaga - Sevilla,14,394.0,2,Tren,Malaga,Wednesday
85167,2023-03-01 03:26:00,Madrid - Barcelona,11,154.0,108,Autobús,Madrid,Wednesday
85179,2023-03-01 03:38:00,Zaragoza - Barcelona,98,535.0,43,Tren,Barcelona,Wednesday
85181,2023-03-01 03:40:00,Bilbao - Madrid,52,408.0,33,Tren,Bilbao,Wednesday
85182,2023-03-01 03:41:00,Zaragoza - Barcelona,13,394.0,27,Tren,Barcelona,Wednesday
85211,2023-03-01 04:10:00,Sevilla - Madrid,31,200.0,15,Tren,Madrid,Wednesday
85218,2023-03-01 04:17:00,Madrid - Zaragoza,79,330.0,37,Tren,Madrid,Wednesday
85234,2023-03-01 04:33:00,Barcelona - Bilbao,60,227.0,80,Tren,Bilbao,Wednesday
85244,2023-03-01 04:43:00,Madrid - Zaragoza,86,116.0,27,Autobús,Madrid,Wednesday
85256,2023-03-01 04:55:00,Barcelona - Bilbao,97,226.0,99,Tren,Bilbao,Wednesday
85268,2023-03-01 05:07:00,Madrid - Malaga,38,202.0,35,Autobús,Madrid,Wednesday
85274,2023-03-01 05:13:00,Malaga - Sevilla,50,246.0,40,Autobús,Sevilla,Wednesday
85284,2023-03-01 05:23:00,Bilbao - Madrid,31,171.0,65,Tren,Madrid,Wednesday
85286,2023-03-01 05:25:00,Bilbao - Madrid,68,241.0,29,Tren,Madrid,Wednesday
85290,2023-03-01 05:29:00,Valencia - Sevilla,15,479.0,48,Autobús,Valencia,Wednesday
85299,2023-03-01 05:38:00,Barcelona - Bilbao,48,467.0,72,Autobús,Barcelona,Wednesday
85302,2023-03-01 05:41:00,Zaragoza - Barcelona,21,394.0,80,Tren,Zaragoza,Wednesday
85303,2023-03-01 05:42:00,Valencia - Sevilla,40,605.0,19,Autobús,Valencia,Wednesday
85304,2023-03-01 05:43:00,Barcelona - Valencia,69,21.0,3,Autobús,Barcelona,Wednesday
85309,2023-03-01 05:48:00,Barcelona - Valencia,44,43.0,28,Autobús,Valencia,Wednesday
85313,2023-03-01 05:52:00,Malaga - Sevilla,59,343.0,78,Autobús,Malaga,Wednesday
85316,2023-03-01 05:55:00,Madrid - Zaragoza,53,260.0,34,Tren,Zaragoza,Wednesday
85320,2023-03-01 05:59:00,Madrid - Zaragoza,75,605.0,57,Tren,Madrid,Wednesday
85327,2023-03-01 06:06:00,Madrid - Malaga,24,215.0,113,Autobús,Madrid,Wednesday
85349,2023-03-01 06:28:00,Valencia - Sevilla,76,692.0,71,Autobús,Valencia,Wednesday
85360,2023-03-01 06:39:00,Madrid - Barcelona,72,653.0,90,Autobús,Barcelona,Wednesday
85362,2023-03-01 06:41:00,Madrid - Malaga,76,180.0,81,Tren,Madrid,Wednesday
85366,2023-03-01 06:45:00,Malaga - Sevilla,62,232.0,64,Tren,Sevilla,Wednesday
85373,2023-03-01 06:52:00,Valencia - Sevilla,25,448.0,53,Tren,Sevilla,Wednesday
85380,2023-03-01 06:59:00,Barcelona - Bilbao,67,65.0,78,Tren,Barcelona,Wednesday
85384,2023-03-01 07:03:00,Bilbao - Madrid,35,50.0,100,Autobús,Madrid,Wednesday
85395,2023-03-01 07:14:00,Zaragoza - Barcelona,13,688.0,107,Autobús,Barcelona,Wednesday
85398,2023-03-01 07:17:00,Zaragoza - Barcelona,40,289.0,36,Autobús,Barcelona,Wednesday
85399,2023-03-01 07:18:00,Sevilla - Madrid,75,561.0,52,Tren,Sevilla,Wednesday
85404,2023-03-01 07:23:00,Sevilla - Madrid,43,480.0,109,Tren,Madrid,Wednesday
85407,2023-03-01 07:26:00,Valencia - Sevilla,49,428.0,78,Autobús,Valencia,Wednesday
85409,2023-03-01 07:28:00,Madrid - Zaragoza,19,469.0,64,Tren,Madrid,Wednesday
85422,2023-03-01 07:41:00,Zaragoza - Barcelona,22,151.0,95,Tren,Zaragoza,Wednesday
85427,2023-03-01 07:46:00,Madrid - Barcelona,88,412.0,23,Tren,Madrid,Wednesday
85435,2023-03-01 07:54:00,Zaragoza - Barcelona,31,453.0,105,Tren,Zaragoza,Wednesday
85437,2023-03-01 07:56:00,Malaga - Sevilla,87,392.0,86,Tren,Sevilla,Wednesday
85448,2023-03-01 08:07:00,Madrid - Zaragoza,78,442.0,0,Tren,Madrid,Wednesday
85459,2023-03-01 08:18:00,Malaga - Sevilla,30,345.0,107,Autobús,Sevilla,Wednesday
85460,2023-03-01 08:19:00,Bilbao - Madrid,69,696.0,118,Tren,Bilbao,Wednesday
85462,2023-03-01 08:21:00,Madrid - Barcelona,53,666.0,2,Tren,Barcelona,Wednesday
85467,2023-03-01 08:26:00,Bilbao - Madrid,41,595.0,92,Autobús,Madrid,Wednesday
85471,2023-03-01 08:30:00,Barcelona - Valencia,71,245.0,29,Tren,Barcelona,Wednesday
85473,2023-03-01 08:32:00,Zaragoza - Barcelona,77,405.0,7,Tren,Zaragoza,Wednesday
85475,2023-03-01 08:34:00,Sevilla - Madrid,34,91.0,119,Tren,Sevilla,Wednesday
85502,2023-03-01 09:01:00,Sevilla - Madrid,17,76.0,70,Autobús,Sevilla,Wednesday
85504,2023-03-01 09:03:00,Bilbao - Madrid,95,656.0,71,Autobús,Bilbao,Wednesday
85509,2023-03-01 09:08:00,Madrid - Barcelona,19,688.0,50,Autobús,Madrid,Wednesday
85513,2023-03-01 09:12:00,Malaga - Sevilla,69,117.0,98,Autobús,Malaga,Wednesday
85523,2023-03-01 09:22:00,Sevilla - Madrid,92,691.0,85,Autobús,Sevilla,Wednesday
85529,2023-03-01 09:28:00,Barcelona - Valencia,17,93.0,11,Tren,Valencia,Wednesday
85539,2023-03-01 09:38:00,Madrid - Malaga,99,247.0,48,Tren,Madrid,Wednesday
85559,2023-03-01 09:58:00,Madrid - Barcelona,59,283.0,65,Autobús,Barcelona,Wednesday
85560,2023-03-01 09:59:00,Valencia - Sevilla,33,115.0,77,Autobús,Sevilla,Wednesday
85566,2023-03-01 10:05:00,Barcelona - Bilbao,70,441.0,71,Tren,Bilbao,Wednesday
85567,2023-03-01 10:06:00,Valencia - Sevilla,28,635.0,89,Tren,Sevilla,Wednesday
85570,2023-03-01 10:09:00,Valencia - Sevilla,75,21.0,92,Autobús,Valencia,Wednesday
85572,2023-03-01 10:11:00,Barcelona - Bilbao,76,388.0,76,Autobús,Bilbao,Wednesday
85599,2023-03-01 10:38:00,Malaga - Sevilla,75,221.0,47,Tren,Sevilla,Wednesday
85600,2023-03-01 10:39:00,Sevilla - Madrid,18,303.0,106,Autobús,Madrid,Wednesday
85608,2023-03-01 10:47:00,Sevilla - Madrid,72,695.0,86,Autobús,Madrid,Wednesday
85613,2023-03-01 10:52:00,Malaga - Sevilla,90,517.0,27,Tren,Sevilla,Wednesday
85631,2023-03-01 11:10:00,Barcelona - Valencia,38,512.0,2,Tren,Barcelona,Wednesday
85632,2023-03-01 11:11:00,Madrid - Barcelona,16,238.0,57,Autobús,Madrid,Wednesday
85636,2023-03-01 11:15:00,Valencia - Sevilla,73,442.0,99,Autobús,Valencia,Wednesday
85642,2023-03-01 11:21:00,Madrid - Malaga,16,147.0,53,Autobús,Madrid,Wednesday
85658,2023-03-01 11:37:00,Sevilla - Madrid,53,167.0,73,Autobús,Sevilla,Wednesday
85667,2023-03-01 11:46:00,Madrid - Barcelona,24,414.0,32,Tren,Madrid,Wednesday
85669,2023-03-01 11:48:00,Madrid - Barcelona,82,105.0,92,Tren,Barcelona,Wednesday
85677,2023-03-01 11:56:00,Bilbao - Madrid,87,501.0,33,Autobús,Bilbao,Wednesday
85682,2023-03-01 12:01:00,Sevilla - Madrid,58,318.0,49,Tren,Sevilla,Wednesday
85699,2023-03-01 12:18:00,Zaragoza - Barcelona,82,129.0,117,Tren,Zaragoza,Wednesday
85702,2023-03-01 12:21:00,Barcelona - Valencia,16,196.0,119,Tren,Barcelona,Wednesday
85703,2023-03-01 12:22:00,Sevilla - Madrid,69,467.0,52,Autobús,Madrid,Wednesday
85704,2023-03-01 12:23:00,Madrid - Barcelona,32,410.0,72,Tren,Madrid,Wednesday
85709,2023-03-01 12:28:00,Madrid - Malaga,51,101.0,99,Autobús,Madrid,Wednesday
85729,2023-03-01 12:48:00,Madrid - Malaga,69,379.0,80,Tren,Malaga,Wednesday
85757,2023-03-01 13:16:00,Zaragoza - Barcelona,41,637.0,50,Autobús,Zaragoza,Wednesday
85761,2023-03-01 13:20:00,Zaragoza - Barcelona,64,46.0,87,Tren,Zaragoza,Wednesday
85765,2023-03-01 13:24:00,Bilbao - Madrid,96,135.0,62,Tren,Bilbao,Wednesday
85772,2023-03-01 13:31:00,Barcelona - Valencia,27,79.0,50,Autobús,Valencia,Wednesday
85773,2023-03-01 13:32:00,Malaga - Sevilla,28,449.0,102,Tren,Malaga,Wednesday
85775,2023-03-01 13:34:00,Madrid - Zaragoza,90,44.0,18,Autobús,Madrid,Wednesday
85779,2023-03-01 13:38:00,Madrid - Barcelona,36,532.0,101,Tren,Barcelona,Wednesday
85783,2023-03-01 13:42:00,Madrid - Malaga,30,412.0,118,Tren,Madrid,Wednesday
85791,2023-03-01 13:50:00,Malaga - Sevilla,99,699.0,113,Autobús,Sevilla,Wednesday
85802,2023-03-01 14:01:00,Madrid - Malaga,73,428.0,117,Tren,Madrid,Wednesday
85814,2023-03-01 14:13:00,Madrid - Malaga,12,165.0,84,Tren,Madrid,Wednesday
85829,2023-03-01 14:28:00,Valencia - Sevilla,66,236.0,43,Tren,Sevilla,Wednesday
85844,2023-03-01 14:43:00,Madrid - Zaragoza,73,654.0,105,Tren,Madrid,Wednesday
85851,2023-03-01 14:50:00,Barcelona - Bilbao,52,67.0,83,Tren,Barcelona,Wednesday
85858,2023-03-01 14:57:00,Barcelona - Bilbao,57,603.0,32,Autobús,Barcelona,Wednesday
85862,2023-03-01 15:01:00,Barcelona - Valencia,68,536.0,50,Autobús,Valencia,Wednesday
85863,2023-03-01 15:02:00,Zaragoza - Barcelona,87,676.0,81,Autobús,Zaragoza,Wednesday
85867,2023-03-01 15:06:00,Zaragoza - Barcelona,17,238.0,0,Tren,Zaragoza,Wednesday
85873,2023-03-01 15:12:00,Bilbao - Madrid,71,35.0,95,Autobús,Madrid,Wednesday
85879,2023-03-01 15:18:00,Barcelona - Valencia,47,287.0,116,Autobús,Barcelona,Wednesday
85885,2023-03-01 15:24:00,Malaga - Sevilla,27,454.0,3,Tren,Sevilla,Wednesday
85887,2023-03-01 15:26:00,Sevilla - Madrid,42,550.0,12,Autobús,Sevilla,Wednesday
85889,2023-03-01 15:28:00,Madrid - Barcelona,31,697.0,110,Tren,Barcelona,Wednesday
85911,2023-03-01 15:50:00,Malaga - Sevilla,93,237.0,100,Autobús,Sevilla,Wednesday
85913,2023-03-01 15:52:00,Valencia - Sevilla,88,619.0,96,Tren,Sevilla,Wednesday
85915,2023-03-01 15:54:00,Zaragoza - Barcelona,97,660.0,81,Tren,Zaragoza,Wednesday
85922,2023-03-01 16:01:00,Malaga - Sevilla,68,84.0,67,Tren,Sevilla,Wednesday
85927,2023-03-01 16:06:00,Malaga - Sevilla,98,283.0,101,Tren,Malaga,Wednesday
85932,2023-03-01 16:11:00,Madrid - Barcelona,47,210.0,29,Tren,Madrid,Wednesday
85941,2023-03-01 16:20:00,Malaga - Sevilla,67,518.0,77,Tren,Malaga,Wednesday
85944,2023-03-01 16:23:00,Bilbao - Madrid,50,670.0,82,Autobús,Bilbao,Wednesday
85945,2023-03-01 16:24:00,Madrid - Barcelona,35,454.0,109,Autobús,Madrid,Wednesday
85970,2023-03-01 16:49:00,Valencia - Sevilla,45,42.0,50,Autobús,Sevilla,Wednesday
85975,2023-03-01 16:54:00,Sevilla - Madrid,52,484.0,33,Autobús,Madrid,Wednesday
85983,2023-03-01 17:02:00,Barcelona - Valencia,86,270.0,67,Tren,Valencia,Wednesday
85990,2023-03-01 17:09:00,Valencia - Sevilla,46,648.0,41,Autobús,Valencia,Wednesday
85993,2023-03-01 17:12:00,Sevilla - Madrid,68,151.0,106,Tren,Sevilla,Wednesday
85997,2023-03-01 17:16:00,Barcelona - Valencia,95,409.0,25,Autobús,Valencia,Wednesday
86008,2023-03-01 17:27:00,Barcelona - Valencia,66,484.0,116,Tren,Valencia,Wednesday
86011,2023-03-01 17:30:00,Madrid - Zaragoza,34,57.0,89,Tren,Madrid,Wednesday
86022,2023-03-01 17:41:00,Madrid - Zaragoza,75,376.0,56,Tren,Madrid,Wednesday
86026,2023-03-01 17:45:00,Madrid - Malaga,45,328.0,0,Tren,Malaga,Wednesday
86027,2023-03-01 17:46:00,Barcelona - Valencia,55,341.0,21,Autobús,Valencia,Wednesday
86029,2023-03-01 17:48:00,Madrid - Barcelona,86,68.0,30,Autobús,Barcelona,Wednesday
86035,2023-03-01 17:54:00,Madrid - Zaragoza,10,438.0,37,Autobús,Madrid,Wednesday
86043,2023-03-01 18:02:00,Malaga - Sevilla,15,651.0,119,Tren,Malaga,Wednesday
86049,2023-03-01 18:08:00,Barcelona - Bilbao,17,448.0,0,Autobús,Bilbao,Wednesday
86060,2023-03-01 18:19:00,Madrid - Barcelona,57,385.0,116,Autobús,Barcelona,Wednesday
86061,2023-03-01 18:20:00,Madrid - Barcelona,46,153.0,7,Autobús,Madrid,Wednesday
86063,2023-03-01 18:22:00,Bilbao - Madrid,12,464.0,2,Tren,Madrid,Wednesday
86064,2023-03-01 18:23:00,Madrid - Zaragoza,36,173.0,90,Tren,Madrid,Wednesday
86070,2023-03-01 18:29:00,Valencia - Sevilla,77,455.0,34,Autobús,Sevilla,Wednesday
86081,2023-03-01 18:40:00,Madrid - Barcelona,73,346.0,92,Autobús,Barcelona,Wednesday
86094,2023-03-01 18:53:00,Madrid - Zaragoza,11,84.0,93,Tren,Zaragoza,Wednesday
86099,2023-03-01 18:58:00,Zaragoza - Barcelona,33,525.0,112,Autobús,Barcelona,Wednesday
86107,2023-03-01 19:06:00,Bilbao - Madrid,15,678.0,81,Autobús,Bilbao,Wednesday
86108,2023-03-01 19:07:00,Sevilla - Madrid,88,713.0,83,Autobús,Sevilla,Wednesday
86152,2023-03-01 19:51:00,Bilbao - Madrid,39,36.0,50,Tren,Bilbao,Wednesday
86155,2023-03-01 19:54:00,Bilbao - Madrid,71,577.0,94,Autobús,Bilbao,Wednesday
86159,2023-03-01 19:58:00,Sevilla - Madrid,62,79.0,67,Tren,Sevilla,Wednesday
86162,2023-03-01 20:01:00,Madrid - Barcelona,39,486.0,91,Tren,Barcelona,Wednesday
86175,2023-03-01 20:14:00,Barcelona - Valencia,70,37.0,51,Autobús,Valencia,Wednesday
86211,2023-03-01 20:50:00,Sevilla - Madrid,65,344.0,55,Tren,Sevilla,Wednesday
86216,2023-03-01 20:55:00,Madrid - Zaragoza,40,198.0,58,Autobús,Madrid,Wednesday
86218,2023-03-01 20:57:00,Sevilla - Madrid,72,490.0,86,Autobús,Sevilla,Wednesday
86228,2023-03-01 21:07:00,Bilbao - Madrid,61,430.0,44,Tren,Madrid,Wednesday
86245,2023-03-01 21:24:00,Barcelona - Valencia,57,404.0,56,Autobús,Valencia,Wednesday
86249,2023-03-01 21:28:00,Bilbao - Madrid,50,478.0,103,Tren,Madrid,Wednesday
86263,2023-03-01 21:42:00,Madrid - Malaga,73,677.0,92,Tren,Malaga,Wednesday
86264,2023-03-01 21:43:00,Madrid - Malaga,53,208.0,99,Tren,Madrid,Wednesday
86268,2023-03-01 21:47:00,Madrid - Malaga,29,438.0,51,Tren,Madrid,Wednesday
86269,2023-03-01 21:48:00,Madrid - Malaga,42,683.0,114,Autobús,Malaga,Wednesday
86274,2023-03-01 21:53:00,Malaga - Sevilla,70,192.0,27,Tren,Sevilla,Wednesday
86301,2023-03-01 22:20:00,Malaga - Sevilla,54,57.0,76,Autobús,Sevilla,Wednesday
86303,2023-03-01 22:22:00,Madrid - Barcelona,20,710.0,28,Tren,Barcelona,Wednesday
86318,2023-03-01 22:37:00,Madrid - Barcelona,84,686.0,37,Autobús,Madrid,Wednesday
86320,2023-03-01 22:39:00,Madrid - Zaragoza,82,356.0,59,Tren,Zaragoza,Wednesday
86323,2023-03-01 22:42:00,Valencia - Sevilla,57,600.0,24,Autobús,Sevilla,Wednesday
86331,2023-03-01 22:50:00,Madrid - Malaga,62,264.0,99,Autobús,Madrid,Wednesday
86333,2023-03-01 22:52:00,Madrid - Zaragoza,14,708.0,29,Autobús,Madrid,Wednesday
86335,2023-03-01 22:54:00,Madrid - Malaga,61,473.0,83,Tren,Madrid,Wednesday
86340,2023-03-01 22:59:00,Zaragoza - Barcelona,55,358.0,106,Tren,Barcelona,Wednesday
86343,2023-03-01 23:02:00,Madrid - Barcelona,27,446.0,95,Autobús,Madrid,Wednesday
86351,2023-03-01 23:10:00,Malaga - Sevilla,75,201.0,85,Autobús,Sevilla,Wednesday
86360,2023-03-01 23:19:00,Bilbao - Madrid,95,395.0,79,Autobús,Madrid,Wednesday
86367,2023-03-01 23:26:00,Sevilla - Madrid,58,413.0,95,Autobús,Sevilla,Wednesday
86372,2023-03-01 23:31:00,Barcelona - Valencia,30,23.0,92,Tren,Valencia,Wednesday
