Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,Tipo_Transporte,Region,Dia_Semana,Mes,Día,Hora,Minuto
Barcelona - Valencia,23,121.0,81,2,Barcelona,3,2,23,12,15
Madrid - Barcelona,53,205.0,113,2,Barcelona,3,2,23,12,16
Barcelona - Bilbao,49,331.0,19,1,Barcelona,3,2,23,12,31
Madrid - Barcelona,22,413.0,44,2,Barcelona,3,2,23,12,39
Valencia - Sevilla,12,305.0,43,1,Valencia,3,2,23,12,43
Malaga - Sevilla,57,189.0,89,2,Sevilla,3,2,23,12,50
Bilbao - Madrid,93,482.0,115,2,Bilbao,3,2,23,12,51
Malaga - Sevilla,15,319.0,85,1,Sevilla,3,2,23,13,3
Barcelona - Bilbao,90,524.0,1,2,Barcelona,3,2,23,13,24
Malaga - Sevilla,83,588.0,44,1,Malaga,3,2,23,13,26
Madrid - Zaragoza,84,413.0,116,1,Madrid,3,2,23,14,4
Malaga - Sevilla,91,307.0,0,2,Sevilla,3,2,23,14,16
Madrid - Barcelona,91,656.0,25,1,Barcelona,3,2,23,14,24
Barcelona - Bilbao,21,708.0,100,1,Barcelona,3,2,23,14,41
Bilbao - Madrid,90,209.0,36,1,Madrid,3,2,23,14,43
Barcelona - Valencia,68,495.0,91,1,Valencia,3,2,23,14,52
Madrid - Malaga,27,171.0,86,1,Madrid,3,2,23,14,59
Madrid - Malaga,38,515.0,22,1,Madrid,3,2,23,15,10
Madrid - Malaga,11,678.0,40,2,Malaga,3,2,23,15,13
Sevilla - Madrid,54,650.0,20,2,Madrid,3,2,23,15,37
Madrid - Barcelona,73,478.0,118,1,Madrid,3,2,23,15,53
Malaga - Sevilla,17,464.0,68,2,Malaga,3,2,23,15,54
Valencia - Sevilla,35,451.0,27,2,Sevilla,3,2,23,16,5
Madrid - Malaga,11,164.0,12,1,Madrid,3,2,23,16,24
Madrid - Malaga,84,568.0,92,1,Malaga,3,2,23,16,40
Madrid - Barcelona,93,145.0,39,1,Madrid,3,2,23,16,43
Malaga - Sevilla,71,136.0,106,2,Malaga,3,2,23,17,6
Barcelona - Valencia,61,412.0,86,1,Valencia,3,2,23,17,9
Zaragoza - Barcelona,34,427.0,108,2,Barcelona,3,2,23,17,18
Madrid - Barcelona,70,359.0,42,2,Barcelona,3,2,23,17,19
Valencia - Sevilla,70,337.0,26,2,Sevilla,3,2,23,17,23
Madrid - Barcelona,94,271.0,84,1,Barcelona,3,2,23,17,24
Bilbao - Madrid,29,660.0,3,1,Madrid,3,2,23,17,33
Malaga - Sevilla,59,554.0,84,2,Sevilla,3,2,23,17,36
Malaga - Sevilla,90,130.0,94,1,Malaga,3,2,23,17,39
Madrid - Zaragoza,71,674.0,80,1,Zaragoza,3,2,23,17,43
Bilbao - Madrid,78,606.0,110,2,Madrid,3,2,23,17,49
Barcelona - Bilbao,66,197.0,105,1,Bilbao,3,2,23,17,58
Malaga - Sevilla,94,672.0,29,2,Sevilla,3,2,23,18,2
Madrid - Malaga,74,674.0,14,2,Madrid,3,2,23,18,16
Madrid - Malaga,61,316.0,26,1,Madrid,3,2,23,18,22
Bilbao - Madrid,11,570.0,88,2,Madrid,3,2,23,18,26
Zaragoza - Barcelona,13,390.0,51,1,Zaragoza,3,2,23,18,30
Zaragoza - Barcelona,84,520.0,100,1,Barcelona,3,2,23,18,48
Valencia - Sevilla,77,166.0,5,2,Valencia,3,2,23,18,51
Madrid - Barcelona,80,612.0,8,2,Madrid,3,2,23,18,58
Madrid - Malaga,88,682.0,6,2,Madrid,3,2,23,19,3
Barcelona - Bilbao,76,423.0,75,2,Bilbao,3,2,23,19,16
Bilbao - Madrid,28,648.0,119,2,Madrid,3,2,23,19,19
Malaga - Sevilla,55,624.0,94,2,Malaga,3,2,23,19,21
Madrid - Zaragoza,53,588.0,55,1,Zaragoza,3,2,23,19,23
Bilbao - Madrid,36,309.0,38,1,Madrid,3,2,23,19,30
Malaga - Sevilla,70,696.0,109,2,Malaga,3,2,23,19,38
Malaga - Sevilla,39,643.0,108,2,Sevilla,3,2,23,19,44
Barcelona - Valencia,87,247.0,92,2,Valencia,3,2,23,19,59
Bilbao - Madrid,11,357.0,9,1,Bilbao,3,2,23,20,38
Madrid - Barcelona,28,591.0,18,1,Madrid,3,2,23,20,55
Bilbao - Madrid,30,360.0,105,1,Madrid,3,2,23,20,57
Barcelona - Valencia,93,256.0,85,1,Barcelona,3,2,23,21,3
Barcelona - Valencia,30,389.0,87,1,Barcelona,3,2,23,21,10
Madrid - Zaragoza,63,451.0,47,2,Zaragoza,3,2,23,21,13
Zaragoza - Barcelona,75,251.0,32,2,Barcelona,3,2,23,21,27
Zaragoza - Barcelona,91,560.0,116,1,Zaragoza,3,2,23,21,44
Barcelona - Bilbao,71,548.0,41,2,Bilbao,3,2,23,22,5
Malaga - Sevilla,89,231.0,13,1,Sevilla,3,2,23,22,6
Barcelona - Bilbao,13,185.0,32,1,Barcelona,3,2,23,22,20
Madrid - Malaga,24,125.0,74,2,Madrid,3,2,23,22,22
Barcelona - Bilbao,20,633.0,82,1,Bilbao,3,2,23,22,23
Sevilla - Madrid,91,274.0,119,2,Madrid,3,2,23,22,31
Malaga - Sevilla,54,367.0,111,2,Malaga,3,2,23,23,0
Bilbao - Madrid,39,704.0,98,2,Madrid,3,2,23,23,7
Zaragoza - Barcelona,18,545.0,65,2,Zaragoza,3,2,23,23,8
Malaga - Sevilla,15,659.0,1,2,Sevilla,3,2,23,23,10
Valencia - Sevilla,27,556.0,64,2,Valencia,3,2,23,23,12
Bilbao - Madrid,19,149.0,39,1,Bilbao,3,2,23,23,26
Barcelona - Bilbao,20,678.0,101,1,Bilbao,3,2,23,23,39
Madrid - Zaragoza,46,562.0,78,1,Madrid,3,2,23,23,46
Madrid - Malaga,58,201.0,52,1,Madrid,4,2,24,0,33
Barcelona - Valencia,91,648.0,84,2,Valencia,4,2,24,0,46
Zaragoza - Barcelona,94,434.0,37,2,Zaragoza,4,2,24,0,50
Madrid - Zaragoza,28,590.0,60,2,Zaragoza,4,2,24,0,52
Madrid - Zaragoza,21,358.0,90,2,Madrid,4,2,24,1,19
Zaragoza - Barcelona,82,528.0,115,2,Barcelona,4,2,24,1,23
Barcelona - Bilbao,85,237.0,90,1,Barcelona,4,2,24,1,24
Zaragoza - Barcelona,66,626.0,93,1,Barcelona,4,2,24,1,29
Malaga - Sevilla,55,368.0,84,1,Malaga,4,2,24,1,32
Zaragoza - Barcelona,12,644.0,115,2,Zaragoza,4,2,24,1,37
Madrid - Zaragoza,69,186.0,77,2,Zaragoza,4,2,24,1,38
Madrid - Barcelona,86,255.0,24,1,Barcelona,4,2,24,1,45
Barcelona - Bilbao,74,461.0,43,2,Barcelona,4,2,24,1,48
Madrid - Malaga,18,319.0,67,1,Madrid,4,2,24,1,50
Madrid - Malaga,52,561.0,24,1,Malaga,4,2,24,1,52
Madrid - Malaga,55,680.0,14,1,Madrid,4,2,24,1,53
Malaga - Sevilla,77,375.0,44,1,Malaga,4,2,24,1,59
Barcelona - Bilbao,49,338.0,8,2,Bilbao,4,2,24,2,4
Madrid - Barcelona,16,157.0,1,1,Barcelona,4,2,24,2,17
Malaga - Sevilla,93,678.0,2,1,Malaga,4,2,24,2,18
Madrid - Malaga,59,426.0,15,2,Malaga,4,2,24,2,25
Madrid - Malaga,52,546.0,75,1,Malaga,4,2,24,2,28
Sevilla - Madrid,52,693.0,43,1,Madrid,4,2,24,2,32
Barcelona - Valencia,87,260.0,25,1,Valencia,4,2,24,2,38
Barcelona - Valencia,98,627.0,82,1,Valencia,4,2,24,2,50
Madrid - Malaga,33,602.0,59,1,Malaga,4,2,24,2,52
Valencia - Sevilla,19,669.0,119,1,Sevilla,4,2,24,2,53
Barcelona - Valencia,82,355.0,61,1,Barcelona,4,2,24,3,1
Madrid - Zaragoza,38,212.0,21,2,Madrid,4,2,24,3,9
Valencia - Sevilla,17,369.0,13,1,Sevilla,4,2,24,3,12
Bilbao - Madrid,49,129.0,12,1,Madrid,4,2,24,3,16
Madrid - Barcelona,56,246.0,14,2,Barcelona,4,2,24,3,27
Zaragoza - Barcelona,70,165.0,114,1,Barcelona,4,2,24,3,33
Madrid - Barcelona,44,135.0,42,1,Madrid,4,2,24,3,55
Valencia - Sevilla,58,412.0,112,2,Sevilla,4,2,24,4,18
Malaga - Sevilla,68,716.0,65,2,Sevilla,4,2,24,4,23
Barcelona - Bilbao,60,533.0,38,2,Barcelona,4,2,24,4,29
Sevilla - Madrid,80,224.0,114,1,Madrid,4,2,24,4,44
Malaga - Sevilla,21,375.0,48,2,Sevilla,4,2,24,4,47
Barcelona - Bilbao,10,185.0,59,1,Barcelona,4,2,24,4,53
Malaga - Sevilla,13,514.0,14,2,Malaga,4,2,24,4,59
Barcelona - Valencia,56,650.0,2,2,Barcelona,4,2,24,5,3
Bilbao - Madrid,71,454.0,92,2,Bilbao,4,2,24,5,4
Sevilla - Madrid,52,254.0,77,1,Sevilla,4,2,24,5,5
Madrid - Malaga,65,122.0,27,2,Madrid,4,2,24,5,9
Sevilla - Madrid,95,513.0,1,1,Madrid,4,2,24,5,19
Madrid - Malaga,97,315.0,39,2,Malaga,4,2,24,5,20
Zaragoza - Barcelona,22,209.0,6,1,Barcelona,4,2,24,5,25
Madrid - Barcelona,18,486.0,115,1,Madrid,4,2,24,5,31
Madrid - Barcelona,52,710.0,31,1,Madrid,4,2,24,5,39
Sevilla - Madrid,78,673.0,73,2,Sevilla,4,2,24,5,44
Bilbao - Madrid,73,274.0,18,1,Madrid,4,2,24,5,57
Madrid - Zaragoza,74,491.0,54,2,Zaragoza,4,2,24,5,59
Valencia - Sevilla,94,665.0,40,1,Valencia,4,2,24,6,23
Madrid - Barcelona,85,207.0,0,2,Madrid,4,2,24,6,27
Madrid - Malaga,59,496.0,66,2,Madrid,4,2,24,6,36
Barcelona - Bilbao,15,283.0,118,2,Bilbao,4,2,24,6,58
Zaragoza - Barcelona,26,683.0,108,1,Zaragoza,4,2,24,7,13
Valencia - Sevilla,40,488.0,15,2,Valencia,4,2,24,7,35
Sevilla - Madrid,53,641.0,39,1,Madrid,4,2,24,7,52
Zaragoza - Barcelona,50,488.0,13,2,Barcelona,4,2,24,7,53
Madrid - Barcelona,16,489.0,22,1,Barcelona,4,2,24,8,2
Sevilla - Madrid,62,211.0,64,2,Sevilla,4,2,24,8,8
Bilbao - Madrid,33,606.0,24,1,Bilbao,4,2,24,8,14
Sevilla - Madrid,28,690.0,62,2,Sevilla,4,2,24,8,17
Madrid - Barcelona,33,401.0,75,2,Madrid,4,2,24,8,31
Barcelona - Bilbao,90,694.0,32,1,Bilbao,4,2,24,8,42
Barcelona - Valencia,80,147.0,119,2,Valencia,4,2,24,8,43
Barcelona - Valencia,84,581.0,51,2,Valencia,4,2,24,8,45
Zaragoza - Barcelona,85,211.0,65,2,Zaragoza,4,2,24,8,46
Zaragoza - Barcelona,35,441.0,28,2,Barcelona,4,2,24,8,51
Valencia - Sevilla,90,617.0,2,2,Valencia,4,2,24,8,59
Madrid - Barcelona,79,142.0,25,2,Madrid,4,2,24,9,4
Barcelona - Valencia,56,334.0,20,2,Valencia,4,2,24,9,6
Valencia - Sevilla,20,147.0,35,2,Valencia,4,2,24,9,17
Malaga - Sevilla,78,224.0,60,1,Sevilla,4,2,24,9,20
Bilbao - Madrid,58,710.0,15,2,Madrid,4,2,24,9,32
Madrid - Malaga,59,666.0,40,2,Madrid,4,2,24,10,1
Sevilla - Madrid,43,528.0,48,2,Sevilla,4,2,24,10,5
Madrid - Zaragoza,74,578.0,87,2,Zaragoza,4,2,24,10,7
Valencia - Sevilla,54,209.0,63,1,Sevilla,4,2,24,10,17
Bilbao - Madrid,40,702.0,107,2,Bilbao,4,2,24,10,18
Zaragoza - Barcelona,44,579.0,42,1,Zaragoza,4,2,24,10,33
Madrid - Barcelona,26,225.0,99,2,Barcelona,4,2,24,10,51
Barcelona - Bilbao,35,710.0,73,2,Bilbao,4,2,24,11,2
Zaragoza - Barcelona,69,678.0,30,2,Barcelona,4,2,24,11,3
Barcelona - Valencia,99,650.0,102,2,Barcelona,4,2,24,11,18
Sevilla - Madrid,67,431.0,101,2,Madrid,4,2,24,11,23
Madrid - Malaga,96,455.0,100,2,Madrid,4,2,24,11,49
Malaga - Sevilla,93,643.0,38,2,Sevilla,4,2,24,11,50
Madrid - Zaragoza,22,663.0,42,1,Zaragoza,4,2,24,11,52
Madrid - Barcelona,59,355.0,65,1,Barcelona,4,2,24,11,58
Madrid - Malaga,52,427.0,111,1,Madrid,4,2,24,12,3
Barcelona - Bilbao,24,479.0,63,1,Barcelona,4,2,24,12,8
Malaga - Sevilla,31,423.0,35,1,Malaga,4,2,24,12,11
Bilbao - Madrid,42,655.0,63,2,Madrid,4,2,24,12,17
Madrid - Barcelona,54,224.0,44,1,Barcelona,4,2,24,12,20
Barcelona - Bilbao,48,537.0,103,1,Barcelona,4,2,24,12,43
Zaragoza - Barcelona,27,337.0,37,2,Zaragoza,4,2,24,12,48
Barcelona - Valencia,32,619.0,62,1,Barcelona,4,2,24,12,58
Sevilla - Madrid,10,245.0,81,1,Madrid,4,2,24,13,0
Madrid - Malaga,96,188.0,52,1,Madrid,4,2,24,13,9
Barcelona - Valencia,20,550.0,56,2,Valencia,4,2,24,13,11
Barcelona - Valencia,38,410.0,86,1,Barcelona,4,2,24,13,12
Bilbao - Madrid,86,198.0,78,1,Madrid,4,2,24,13,28
Zaragoza - Barcelona,38,637.0,31,2,Barcelona,4,2,24,13,30
Valencia - Sevilla,55,503.0,84,2,Valencia,4,2,24,13,42
Valencia - Sevilla,28,380.0,66,1,Valencia,4,2,24,14,1
Zaragoza - Barcelona,58,263.0,70,2,Barcelona,4,2,24,14,4
Valencia - Sevilla,69,563.0,95,2,Valencia,4,2,24,14,8
Madrid - Barcelona,74,260.0,0,1,Barcelona,4,2,24,14,9
Valencia - Sevilla,77,148.0,23,1,Valencia,4,2,24,14,17
Madrid - Zaragoza,88,424.0,44,1,Madrid,4,2,24,14,22
Barcelona - Bilbao,88,502.0,46,2,Barcelona,4,2,24,14,26
Madrid - Zaragoza,24,439.0,8,1,Zaragoza,4,2,24,14,33
Malaga - Sevilla,45,322.0,4,2,Malaga,4,2,24,14,36
Madrid - Zaragoza,19,364.0,22,1,Madrid,4,2,24,14,52
Malaga - Sevilla,47,250.0,99,1,Malaga,4,2,24,14,53
Sevilla - Madrid,92,450.0,14,1,Madrid,4,2,24,14,54
Zaragoza - Barcelona,24,304.0,20,1,Zaragoza,4,2,24,14,58
Madrid - Malaga,20,419.0,36,1,Madrid,4,2,24,14,59
Madrid - Barcelona,37,450.0,88,2,Madrid,4,2,24,15,19
Zaragoza - Barcelona,30,525.0,2,1,Zaragoza,4,2,24,15,20
Zaragoza - Barcelona,54,545.0,29,1,Zaragoza,4,2,24,15,21
Barcelona - Bilbao,28,148.0,40,1,Barcelona,4,2,24,15,34
Madrid - Malaga,89,362.0,88,1,Madrid,4,2,24,15,38
Sevilla - Madrid,89,218.0,44,2,Madrid,4,2,24,16,23
Madrid - Barcelona,45,287.0,111,2,Barcelona,4,2,24,16,29
Zaragoza - Barcelona,55,575.0,63,2,Zaragoza,4,2,24,16,44
Zaragoza - Barcelona,57,300.0,31,2,Zaragoza,4,2,24,16,52
Madrid - Barcelona,65,427.0,44,2,Madrid,4,2,24,17,2
Barcelona - Valencia,83,601.0,85,2,Valencia,4,2,24,17,5
Barcelona - Valencia,79,297.0,32,1,Barcelona,4,2,24,17,6
Barcelona - Valencia,26,442.0,25,1,Valencia,4,2,24,17,9
Madrid - Barcelona,11,197.0,117,2,Madrid,4,2,24,17,13
Malaga - Sevilla,98,451.0,68,2,Sevilla,4,2,24,17,16
Madrid - Zaragoza,52,220.0,102,2,Zaragoza,4,2,24,17,53
Sevilla - Madrid,99,413.0,86,2,Madrid,4,2,24,17,57
Barcelona - Bilbao,72,234.0,44,2,Bilbao,4,2,24,18,0
Madrid - Barcelona,69,195.0,43,1,Barcelona,4,2,24,18,29
Valencia - Sevilla,94,571.0,99,1,Sevilla,4,2,24,18,34
Sevilla - Madrid,42,354.0,111,1,Madrid,4,2,24,18,45
Madrid - Zaragoza,18,699.0,106,1,Madrid,4,2,24,18,52
Madrid - Malaga,65,197.0,7,1,Madrid,4,2,24,19,3
Barcelona - Valencia,58,420.0,64,2,Valencia,4,2,24,19,7
Bilbao - Madrid,32,410.0,4,2,Madrid,4,2,24,19,17
Madrid - Malaga,37,611.0,34,2,Malaga,4,2,24,19,37
Valencia - Sevilla,44,448.0,112,1,Valencia,4,2,24,19,38
Madrid - Zaragoza,82,401.0,32,1,Zaragoza,4,2,24,19,40
Malaga - Sevilla,47,650.0,113,2,Malaga,4,2,24,19,43
Sevilla - Madrid,69,444.0,10,1,Madrid,4,2,24,19,48
Zaragoza - Barcelona,45,471.0,19,2,Barcelona,4,2,24,19,51
Sevilla - Madrid,49,299.0,106,2,Sevilla,4,2,24,20,10
Valencia - Sevilla,67,327.0,83,2,Valencia,4,2,24,20,18
Madrid - Barcelona,74,630.0,44,1,Madrid,4,2,24,20,26
Bilbao - Madrid,95,158.0,44,2,Madrid,4,2,24,20,29
Barcelona - Bilbao,74,369.0,27,2,Bilbao,4,2,24,20,36
Barcelona - Bilbao,75,211.0,60,1,Barcelona,4,2,24,20,48
Barcelona - Valencia,56,436.0,114,2,Valencia,4,2,24,20,49
Zaragoza - Barcelona,80,311.0,112,2,Barcelona,4,2,24,20,51
Madrid - Malaga,38,316.0,48,1,Malaga,4,2,24,21,12
Barcelona - Valencia,30,626.0,102,1,Barcelona,4,2,24,21,28
Madrid - Zaragoza,43,614.0,97,1,Zaragoza,4,2,24,21,29
Madrid - Barcelona,95,367.0,118,2,Barcelona,4,2,24,21,30
Madrid - Barcelona,88,153.0,20,2,Madrid,4,2,24,21,35
Madrid - Malaga,24,463.0,72,1,Malaga,4,2,24,21,39
Bilbao - Madrid,98,134.0,86,2,Bilbao,4,2,24,21,53
Malaga - Sevilla,41,710.0,28,1,Sevilla,4,2,24,22,5
Bilbao - Madrid,58,427.0,10,1,Bilbao,4,2,24,22,16
Madrid - Malaga,53,572.0,80,2,Madrid,4,2,24,22,26
Malaga - Sevilla,92,398.0,23,1,Sevilla,4,2,24,22,29
Barcelona - Bilbao,65,179.0,70,2,Barcelona,4,2,24,22,34
Malaga - Sevilla,55,714.0,107,2,Sevilla,4,2,24,22,40
Malaga - Sevilla,74,467.0,25,2,Sevilla,4,2,24,22,52
Zaragoza - Barcelona,90,311.0,35,2,Zaragoza,4,2,24,23,6
Malaga - Sevilla,99,322.0,11,2,Malaga,4,2,24,23,14
Madrid - Malaga,41,707.0,45,2,Madrid,4,2,24,23,25
Madrid - Barcelona,84,626.0,86,2,Madrid,4,2,24,23,32
Barcelona - Bilbao,27,541.0,73,2,Barcelona,4,2,24,23,43
Valencia - Sevilla,17,528.0,3,2,Valencia,4,2,24,23,52
Bilbao - Madrid,40,558.0,32,2,Bilbao,5,2,25,0,14
Barcelona - Valencia,12,512.0,119,1,Valencia,5,2,25,0,17
Malaga - Sevilla,47,222.0,118,1,Malaga,5,2,25,0,23
Madrid - Zaragoza,18,150.0,53,2,Zaragoza,5,2,25,0,24
Sevilla - Madrid,50,569.0,101,2,Sevilla,5,2,25,0,27
Valencia - Sevilla,63,626.0,104,1,Sevilla,5,2,25,0,40
Malaga - Sevilla,46,700.0,38,1,Sevilla,5,2,25,1,1
Sevilla - Madrid,12,528.0,91,2,Madrid,5,2,25,1,2
Valencia - Sevilla,43,316.0,3,2,Sevilla,5,2,25,1,8
Barcelona - Valencia,78,339.0,115,2,Valencia,5,2,25,1,9
Barcelona - Bilbao,60,703.0,57,2,Barcelona,5,2,25,1,13
Madrid - Zaragoza,43,374.0,80,2,Madrid,5,2,25,1,26
Madrid - Barcelona,57,358.0,36,1,Barcelona,5,2,25,1,29
Valencia - Sevilla,16,689.0,110,1,Valencia,5,2,25,1,32
Sevilla - Madrid,52,621.0,74,2,Madrid,5,2,25,1,52
Madrid - Zaragoza,29,283.0,60,2,Madrid,5,2,25,2,18
Madrid - Barcelona,31,389.0,67,1,Barcelona,5,2,25,2,26
Zaragoza - Barcelona,36,604.0,119,2,Zaragoza,5,2,25,2,31
Madrid - Malaga,12,409.0,103,1,Madrid,5,2,25,2,40
Madrid - Zaragoza,36,178.0,1,2,Zaragoza,5,2,25,2,45
Madrid - Zaragoza,86,633.0,3,1,Zaragoza,5,2,25,2,50
Madrid - Malaga,97,491.0,40,1,Madrid,5,2,25,3,7
Madrid - Malaga,57,473.0,17,1,Malaga,5,2,25,3,8
Zaragoza - Barcelona,10,512.0,29,2,Zaragoza,5,2,25,3,10
Madrid - Zaragoza,71,518.0,17,2,Madrid,5,2,25,3,11
Valencia - Sevilla,72,472.0,23,2,Valencia,5,2,25,3,34
Sevilla - Madrid,35,600.0,97,1,Sevilla,5,2,25,3,41
Barcelona - Valencia,31,366.0,43,2,Valencia,5,2,25,3,46
Zaragoza - Barcelona,70,536.0,4,1,Barcelona,5,2,25,3,49
Madrid - Malaga,70,174.0,110,2,Malaga,5,2,25,3,56
Zaragoza - Barcelona,48,353.0,3,2,Zaragoza,5,2,25,3,59
Madrid - Zaragoza,58,209.0,98,2,Zaragoza,5,2,25,4,0
Valencia - Sevilla,37,609.0,110,2,Sevilla,5,2,25,4,5
Barcelona - Valencia,97,628.0,17,2,Valencia,5,2,25,4,20
Valencia - Sevilla,45,356.0,14,2,Sevilla,5,2,25,4,25
Madrid - Malaga,45,581.0,19,2,Malaga,5,2,25,4,27
Madrid - Malaga,89,336.0,3,1,Madrid,5,2,25,4,40
Madrid - Barcelona,13,549.0,94,2,Madrid,5,2,25,5,2
Bilbao - Madrid,50,276.0,65,1,Bilbao,5,2,25,5,19
Bilbao - Madrid,17,527.0,76,2,Madrid,5,2,25,5,28
Barcelona - Bilbao,35,128.0,107,1,Barcelona,5,2,25,5,29
Madrid - Barcelona,25,511.0,39,1,Barcelona,5,2,25,5,32
Barcelona - Bilbao,53,675.0,106,1,Bilbao,5,2,25,5,33
Madrid - Barcelona,79,509.0,50,2,Barcelona,5,2,25,6,30
Madrid - Malaga,51,169.0,14,1,Malaga,5,2,25,6,36
Bilbao - Madrid,25,456.0,74,2,Bilbao,5,2,25,6,45
Bilbao - Madrid,54,297.0,23,2,Bilbao,5,2,25,6,50
Madrid - Barcelona,70,470.0,18,2,Madrid,5,2,25,6,55
Barcelona - Bilbao,32,367.0,40,2,Barcelona,5,2,25,6,59
Sevilla - Madrid,35,338.0,52,1,Sevilla,5,2,25,7,0
Madrid - Malaga,80,309.0,89,2,Madrid,5,2,25,7,8
Valencia - Sevilla,33,479.0,14,2,Valencia,5,2,25,7,9
Valencia - Sevilla,93,193.0,80,1,Valencia,5,2,25,7,15
Madrid - Barcelona,90,467.0,54,2,Barcelona,5,2,25,7,17
Barcelona - Bilbao,37,216.0,0,1,Bilbao,5,2,25,7,22
Barcelona - Valencia,56,157.0,118,1,Barcelona,5,2,25,7,37
Valencia - Sevilla,46,369.0,62,1,Valencia,5,2,25,7,46
Malaga - Sevilla,97,358.0,102,2,Sevilla,5,2,25,7,48
Barcelona - Bilbao,41,453.0,76,2,Bilbao,5,2,25,7,50
Sevilla - Madrid,26,328.0,40,2,Sevilla,5,2,25,7,51
Madrid - Zaragoza,91,486.0,2,1,Madrid,5,2,25,7,52
Zaragoza - Barcelona,46,701.0,31,2,Barcelona,5,2,25,7,56
Barcelona - Bilbao,32,596.0,33,1,Bilbao,5,2,25,8,11
Sevilla - Madrid,82,636.0,77,1,Madrid,5,2,25,8,14
Valencia - Sevilla,33,249.0,70,2,Valencia,5,2,25,8,19
Valencia - Sevilla,13,294.0,6,1,Valencia,5,2,25,8,29
Barcelona - Valencia,87,252.0,99,1,Barcelona,5,2,25,8,39
Madrid - Zaragoza,32,360.0,8,2,Madrid,5,2,25,8,44
Valencia - Sevilla,45,330.0,57,2,Valencia,5,2,25,8,55
Malaga - Sevilla,49,307.0,24,2,Malaga,5,2,25,8,58
Madrid - Barcelona,41,227.0,44,1,Barcelona,5,2,25,9,1
Madrid - Malaga,12,157.0,16,2,Malaga,5,2,25,9,14
Bilbao - Madrid,50,395.0,102,1,Bilbao,5,2,25,9,16
Malaga - Sevilla,86,511.0,33,2,Sevilla,5,2,25,9,24
Madrid - Barcelona,75,543.0,34,1,Madrid,5,2,25,9,27
Valencia - Sevilla,31,133.0,114,2,Valencia,5,2,25,9,32
Malaga - Sevilla,30,237.0,30,2,Malaga,5,2,25,9,43
Madrid - Malaga,29,416.0,38,1,Madrid,5,2,25,9,44
Sevilla - Madrid,51,223.0,88,2,Madrid,5,2,25,9,54
Madrid - Barcelona,17,612.0,32,2,Barcelona,5,2,25,10,4
Malaga - Sevilla,42,145.0,82,1,Malaga,5,2,25,10,22
Bilbao - Madrid,11,698.0,67,1,Madrid,5,2,25,10,24
Madrid - Malaga,28,528.0,44,2,Malaga,5,2,25,10,47
Malaga - Sevilla,21,485.0,30,2,Malaga,5,2,25,11,0
Sevilla - Madrid,51,182.0,12,2,Sevilla,5,2,25,11,3
Madrid - Barcelona,99,319.0,117,1,Madrid,5,2,25,11,6
Zaragoza - Barcelona,82,252.0,109,2,Barcelona,5,2,25,11,17
Valencia - Sevilla,59,711.0,54,1,Sevilla,5,2,25,11,27
Zaragoza - Barcelona,37,158.0,14,1,Zaragoza,5,2,25,11,33
Madrid - Zaragoza,35,689.0,87,2,Madrid,5,2,25,11,35
Madrid - Barcelona,57,262.0,51,1,Madrid,5,2,25,11,37
Madrid - Malaga,30,423.0,15,1,Madrid,5,2,25,11,39
Barcelona - Bilbao,22,391.0,37,1,Barcelona,5,2,25,11,41
Madrid - Barcelona,75,318.0,36,2,Madrid,5,2,25,11,49
Madrid - Zaragoza,22,622.0,67,1,Zaragoza,5,2,25,12,25
Zaragoza - Barcelona,48,513.0,59,1,Barcelona,5,2,25,12,26
Barcelona - Bilbao,57,708.0,53,1,Barcelona,5,2,25,12,38
Madrid - Barcelona,50,458.0,6,1,Barcelona,5,2,25,12,39
Madrid - Zaragoza,85,233.0,32,1,Zaragoza,5,2,25,12,59
Madrid - Barcelona,16,618.0,25,2,Barcelona,5,2,25,13,29
Madrid - Malaga,36,688.0,21,1,Malaga,5,2,25,13,42
Valencia - Sevilla,30,366.0,110,2,Valencia,5,2,25,13,49
Valencia - Sevilla,81,368.0,5,2,Valencia,5,2,25,13,52
Zaragoza - Barcelona,46,625.0,75,1,Barcelona,5,2,25,13,58
Valencia - Sevilla,89,388.0,74,2,Sevilla,5,2,25,14,1
Madrid - Malaga,44,421.0,1,2,Madrid,5,2,25,14,3
Zaragoza - Barcelona,72,526.0,114,1,Barcelona,5,2,25,14,13
Valencia - Sevilla,63,282.0,73,2,Sevilla,5,2,25,14,33
Madrid - Malaga,67,182.0,45,2,Malaga,5,2,25,14,34
Barcelona - Valencia,34,584.0,87,2,Valencia,5,2,25,14,50
Madrid - Barcelona,93,409.0,24,1,Madrid,5,2,25,15,8
Barcelona - Bilbao,78,232.0,44,1,Barcelona,5,2,25,15,13
Valencia - Sevilla,53,638.0,76,2,Sevilla,5,2,25,15,23
Madrid - Barcelona,90,123.0,39,1,Madrid,5,2,25,15,41
Sevilla - Madrid,30,147.0,115,1,Madrid,5,2,25,15,51
Zaragoza - Barcelona,31,601.0,119,1,Barcelona,5,2,25,16,8
Zaragoza - Barcelona,26,531.0,93,1,Barcelona,5,2,25,16,16
Zaragoza - Barcelona,57,674.0,105,2,Barcelona,5,2,25,16,20
Barcelona - Valencia,40,651.0,28,2,Barcelona,5,2,25,16,55
Sevilla - Madrid,16,624.0,6,2,Madrid,5,2,25,17,1
